0.08,0.12,1.15,48.5028,-7.405776667,112.592261667
0.08,0.02,1.04,47.394,-7.405853333,112.592181667
0.13,0.05,0.96,46.818,-7.40593,112.592091667
0.08,0.06,1.01,nan,0.0,0.0
0.08,0.03,0.97,41.2632,-7.406648333,112.591288333
0.13,0.04,1.09,39.78,-7.40671,112.591221667
0.1,0.01,0.99,38.8188,-7.40677,112.591151667
0.13,0.03,1.01,38.7432,-7.406835,112.591076667
0.08,0.0,1.06,38.1708,-7.406895,112.59101
0.07,0.0,0.98,38.1312,-7.406958333,112.590943333
0.08,0.0,0.97,38.2068,-7.407026667,112.59087
0.07,0.01,1.05,38.1528,-7.407093333,112.590801667
0.09,0.03,1.05,37.5012,-7.40715,112.590735
0.09,0.02,1.03,37.4652,-7.40721,112.590661667
0.08,0.02,1.01,37.3356,-7.407265,112.590586667
0.05,0.01,1.03,37.2636,-7.407323333,112.590515
0.09,0.04,0.99,37.188,-7.407383333,112.590443333
0.06,0.01,1.05,37.3176,-7.407446667,112.590363333
0.11,0.03,1.04,37.2816,-7.407506667,112.590286667
0.06,0.02,0.97,37.3536,-7.407565,112.590211667
0.13,0.02,1.09,37.3536,-7.407565,112.590211667
0.05,0.01,1.09,37.3536,-7.407565,112.590211667
0.05,0.04,1.02,37.3536,-7.407565,112.590211667
0.06,0.04,1.02,37.3536,-7.407565,112.590211667
0.11,0.0,1.01,37.3536,-7.407565,112.590211667
0.09,0.03,0.92,37.3536,-7.407565,112.590211667
0.06,0.05,1.02,37.3536,-7.407565,112.590211667
0.07,0.01,1.0,37.3536,-7.407565,112.590211667
0.09,0.03,1.08,37.3536,-7.407565,112.590211667
0.05,0.01,1.0,37.3536,-7.407565,112.590211667
0.06,0.03,0.98,37.3536,-7.407565,112.590211667
0.07,0.03,1.04,37.3536,-7.407565,112.590211667
0.09,0.0,1.15,37.3536,-7.407565,112.590211667
0.15,0.02,1.04,37.3536,-7.407565,112.590211667
0.04,0.01,1.03,37.3536,-7.407565,112.590211667
0.03,0.02,1.04,37.3536,-7.407565,112.590211667
0.09,0.01,0.95,nan,0.0,0.0
0.06,0.02,1.01,nan,0.0,0.0
0.06,0.01,1.01,nan,0.0,0.0
0.06,0.02,1.02,nan,0.0,0.0
0.08,0.01,1.06,nan,0.0,0.0
0.08,0.02,1.0,nan,0.0,0.0
0.09,0.03,1.02,nan,0.0,0.0
0.09,0.01,1.05,nan,0.0,0.0
0.07,0.02,0.98,nan,0.0,0.0
0.05,0.02,1.02,nan,0.0,0.0
0.1,0.02,1.0,nan,0.0,0.0
0.06,0.01,1.04,nan,0.0,0.0
0.08,0.0,0.97,nan,0.0,0.0
0.09,0.01,1.06,nan,0.0,0.0
0.06,0.01,1.02,nan,0.0,0.0
0.04,0.0,1.05,nan,0.0,0.0
0.05,0.01,1.03,nan,0.0,0.0
0.04,0.01,1.03,nan,0.0,0.0
0.04,0.03,1.02,nan,0.0,0.0
0.06,0.03,1.08,nan,0.0,0.0
0.15,0.01,1.02,nan,0.0,0.0
0.04,0.04,0.98,nan,0.0,0.0
0.03,0.04,1.03,nan,0.0,0.0
0.11,0.07,1.08,nan,0.0,0.0
0.1,0.06,0.92,nan,0.0,0.0
0.15,0.03,1.02,nan,0.0,0.0
0.12,0.01,0.99,nan,0.0,0.0
0.11,0.06,1.02,nan,0.0,0.0
0.09,0.03,1.02,nan,0.0,0.0
0.06,0.0,1.01,nan,0.0,0.0
0.07,0.02,1.05,nan,0.0,0.0
0.04,0.01,1.05,nan,0.0,0.0
0.06,0.01,1.04,nan,0.0,0.0
0.11,0.07,0.98,nan,0.0,0.0
0.03,0.02,1.07,nan,0.0,0.0
0.09,0.01,1.06,nan,0.0,0.0
0.05,0.02,1.08,nan,0.0,0.0
0.05,0.03,1.03,nan,0.0,0.0
0.07,0.06,1.0,nan,0.0,0.0
0.1,0.02,1.0,nan,0.0,0.0
0.06,0.0,1.04,nan,0.0,0.0
0.04,0.04,1.02,nan,0.0,0.0
0.08,0.03,1.02,nan,0.0,0.0
0.08,0.04,1.0,nan,0.0,0.0
0.03,0.02,1.11,nan,0.0,0.0
0.03,0.05,1.08,nan,0.0,0.0
0.05,0.04,0.96,nan,0.0,0.0
0.06,0.05,1.0,nan,0.0,0.0
0.07,0.01,1.03,nan,0.0,0.0
0.07,0.01,1.02,nan,0.0,0.0
